DT,流动性,基本面,风险偏好,T_price,TF_price,反转信号,弹性信号,基本面空间,价格空间,国债10Y,流动性新
2020-01-02,0.33023272791987796,0.3896480399200326,0.5290000000000001,101.5816586111408,103.49657196703888,-3.0,1.0,-1,-1.0,3.1485,0.4825945904895107
2020-01-03,0.3276436308605398,0.388284665967648,0.5236,101.64455868011359,103.45510491762053,-3.0,1.0,-1,1.0,3.1428,0.47862464586221887
2020-01-06,0.3194598602210677,0.38694844275604945,0.5275333333333333,101.74754212637298,103.60542297176207,-3.0,1.0,-1,1.0,3.1352,0.46182295151681296
2020-01-07,0.31996284446348505,0.3868974719780818,0.5281333333333333,101.66521703609976,103.52248887292535,-3.0,1.0,-1,1.0,3.1379,0.46012482639065694
2020-01-08,0.3187957488342293,0.3866810958077616,0.5090666666666667,101.72729488194872,103.5846894470529,-3.0,1.0,-1,1.0,3.1337,0.4582131716592911
2020-01-09,0.3180785962897616,0.38337003635939004,0.5172,101.80992830589337,103.7401908823717,-3.0,1.0,-1,1.0,3.1184,0.4562874953295351
2020-01-10,0.3157191735623176,0.3829651655757421,0.5223999999999999,102.12042031302866,103.85422526827219,-1.0,1.0,-1,1.0,3.0819,0.44996773909589294
2020-01-13,0.31783888832693946,0.38296069709473224,0.5310666666666667,102.07920637894681,103.8438585059176,-1.0,1.0,-1,1.0,3.084,0.45353969413643125
2020-01-14,0.3224105028780048,0.3844069502714895,0.5329333333333333,101.95936735864896,103.79202469414466,-1.0,1.0,-1,1.0,3.0994,0.45967434417312364
2020-01-15,0.32453156049277,0.3831821657562189,0.533,102.03809522275543,103.85422526827219,-1.0,1.0,-1,1.0,3.0897,0.46208922052534673
2020-01-16,0.32204139805612875,0.3788522967928092,0.5339333333333333,102.0464202318842,103.80757483767653,-1.0,1.0,-1,1.0,3.0918,0.4614806290907124
2020-01-17,0.3381968021187956,0.3772517188106097,0.531,102.12103698037153,103.9267926047543,-1.0,1.0,-1,1.0,3.0832,0.45955174256134673
2020-01-19,0.3386536456914898,0.3815632936946285,0.5304,102.16255924812482,103.9267926047543,-1.0,1.0,-1,1.0,3.078,0.4624315312967825
2020-01-20,0.3359950205425912,0.3798872764220384,0.5318666666666667,102.20397873798761,104.13412785184607,-2.0,0.0,-1,1.0,3.0776,0.4599304675836048
2020-01-21,0.33555555864437797,0.37779601228530624,0.5174,102.53492354532813,104.22224533186007,-2.0,0.0,-1,1.0,3.0337,0.4623404496387612
2020-01-22,0.33644551433783054,0.3759379721076068,0.5110666666666667,102.63965421572564,104.17559490126442,-2.0,0.0,-1,1.0,3.0282,0.469347131391595
2020-01-23,0.33501290026203606,0.36713251334499053,0.4859333333333334,103.09722138413558,104.3829301483562,-2.0,0.0,-1,1.0,2.9932,0.47192784826196743
2020-02-03,0.31514536462513476,0.34536368838189097,0.3866,104.65214808918358,105.15525394377309,-5.0,0.0,-1,1.0,2.8231,0.4374466239832876
2020-02-04,0.3170682134169146,0.3362018276964367,0.3924666666666666,104.39828669970188,105.07231984493639,-5.0,0.0,-1,1.0,2.8551,0.4457155650386654
